Date,Open,High,Low,Close,Adj Close,Volume,ADX,Plus_DI,Minus_DI
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.9785385131836,166348400,28.313504017254854,25.8565848113962,11.874858065915395
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.76868438720703,135178400,29.088168534863843,25.220675966048354,11.02665391835001
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.31930541992188,101729600,29.88355045994445,24.018702406425568,10.239035781325008
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.82301330566406,111504800,30.729587024699384,23.12441568837314,9.507676082658936
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.23534393310547,102688800,31.41210438891793,21.472671710632202,9.140291489578473
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.73906707763672,81803200,32.45347805925793,22.94240851314846,8.487413526037153
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.20572662353516,125522000,32.7378378536153,21.30366504792357,9.9254781344692
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.54647064208984,112945200,33.4063259819413,22.61763185949662,9.216515410578543
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.58103942871094,133560800,34.02706495824402,21.002086726675433,8.558192881251504
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.50450134277344,153532400,34.709096823273335,20.221348947039445,7.946893389733539
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.4699478149414,80791200,35.44064674400473,19.430423275600628,7.379258147609715
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.83782958984375,87642800,36.36500256808068,19.697170847758436,6.852168279923307
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.27733612060547,104491200,36.84554165350895,18.290230072918547,7.273966110704625
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.58598327636719,87560400,37.83667896507901,20.6587431939043,6.754397102797152
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.8526840209961,137250400,38.90398059681572,20.292203435057377,6.271940166883069
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.33663177490234,95654400,40.6571331641883,26.042782465779336,5.823944440677136
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.9366455078125,147712400,42.693741874407415,29.674036096740043,5.4079484092001975
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.12186431884766,166651600,42.610911130240616,27.55446208983004,11.38238755914247
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.9391098022461,201662400,42.32710546031116,25.58628622627075,11.324739882690581
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.65515899658203,200146000,41.78742598319314,23.758694352965698,11.499024076812091
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.68973541259766,138808800,41.85021977535427,26.569921244488043,10.677665214182655
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.9342041015625,165428800,42.058954831931736,25.990965999000316,9.914974841741037
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.81321716308594,114406400,41.91638807751703,24.134468427643153,10.32783058761062
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.84780883789062,96820400,41.07522640762428,22.41057782566864,12.030111204711007
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.35147857666016,264476000,40.551430791528595,22.54837816338993,11.170817547231648
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.61076354980469,135445200,41.003633826359135,28.68337034574554,10.372902008143672
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,90.5021514892578,212155600,40.81113275039449,26.634558178192293,11.880117792739469
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.90460205078125,192623200,40.47752682444014,24.732089736892842,11.60105510350795
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,90.08485412597656,137522400,39.44033817868708,22.965511898543355,13.500159280315444
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,87.31692504882812,205256800,38.20835617425323,21.32511819150454,13.578992067805187
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.32929992675781,130646000,37.43025525261061,22.086001554220598,12.609064062961957
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,90.07496643066406,140223200,36.837715550761864,21.335729193737983,11.70841662989325
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.90460205078125,110737200,36.577455562055256,21.676213298389804,10.872101156329446
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.90460205078125,114041600,36.790499245859735,23.311273381827903,10.095522502305911
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.3095703125,118655600,37.212946208245754,23.348769588606068,9.374413752141205
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,92.02313995361328,112424400,37.82525895780339,23.4075727494127,8.704812769845402
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.1663818359375,117092000,38.66667182179291,23.99572410347984,8.083040429142159
2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,94.5713348388672,125642800,39.44798376692603,22.281743810374135,7.505680398489149
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,94.73675537109376,90257200,41.096058782666205,30.222289413993657,6.969560370025639
2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,94.29971313476562,191649200,41.61131587830776,28.063554455851254,9.780986231893728
2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,95.8602294921875,170989200,42.53169261612333,30.837056845584165,9.082344358187033
2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,96.5194854736328,153198000,42.98392088391834,28.63440992804244,9.83644099053493
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.33182525634766,110577600,43.357651426112504,26.589094933182267,9.289714773888633
2020-07-17,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,95.13922119140624,92186800,44.032825249418075,27.9331888884367,8.626163718610872
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894533,97.1441879272461,90318000,44.8293625523085,27.73647099597607,8.010009167281524
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.8034439086914,103433200,45.45801569261458,25.75529449626349,7.773586036954924
2020-07-22,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,96.07256317138672,89001600,43.17438607398761,23.91563060367324,18.231202495090173
2020-07-23,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,91.69969177246094,197004400,40.33765861367088,22.20737127483944,23.79929467990882
2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,91.47251892089844,185438800,37.93327549966047,25.261280119004304,22.099345059915336
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,93.64044952392578,121214000,35.605240027778066,23.456902967646855,21.078372381712196
2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,92.10216522216795,103625600,33.69998863509379,23.412059593003033,19.572774354447038
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,93.86760711669922,90329200,32.322866801025164,24.299642105789765,18.174719043415106
2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,95.00343322753906,158130000,33.37226619752027,46.825852468255775,16.876524826028312
2020-07-31,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,104.94920349121094,374336800,35.007989953164305,56.00476304145461,15.671058767026288
2020-08-03,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,107.59367370605467,308151200,36.52687629769091,52.00442282420785,14.551697426524413
2020-08-04,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,108.31220245361328,173071600,37.937270760465616,48.28982119390729,13.512290467486954
2020-08-05,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,108.70479583740234,121776800,39.69613407602513,54.48055318664111,12.547126862666458
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.49742126464844,202428800,41.32936429761611,50.58908510188104,11.65090351533314
2020-08-07,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,109.9397201538086,198045600,42.70670043425311,46.97557902317524,11.520123026612866
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.53768157958984,212403600,43.5507569436272,43.62018052151987,12.83748825052276
2020-08-11,111.97000122070312,112.48249816894533,109.10749816894533,109.375,108.22054290771484,187902400,44.44815781581999,42.4048868368333,11.920524804056848
2020-08-12,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,111.8171844482422,165598000,45.64590881489054,46.01247221608242,11.069058746624217
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,113.79607391357422,210082000,46.3159917282502,42.72586705779082,12.39465759316354
2020-08-14,114.83000183105467,115.0,113.04499816894533,114.90750122070312,113.69466400146484,165565200,47.09394917055249,42.28186240354652,11.509324907937572
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,113.39781188964844,119561600,47.81633822411891,39.261729374721774,10.687230271656317
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.34274291992188,105633600,48.66042642541354,39.245006796784,9.923856680823723
2020-08-19,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,114.48619842529295,145538000,49.61918994976485,39.39135628742329,9.2150097750506
2020-08-20,115.75,118.39250183105467,115.73249816894533,118.2750015258789,117.026611328125,126907200,51.20270759584344,52.10481966506022,8.556794791118417
2020-08-21,119.2624969482422,124.86750030517578,119.25,124.37000274658205,123.05728149414062,338054800,52.96115070715367,57.77727151595049,7.945595163181387
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,124.52906799316406,345937600,54.17194381813171,53.65032355052545,9.500299438870512
2020-08-25,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,123.50747680664062,211495600,55.44455314171199,54.16455647206915,8.821706621808332
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.1870574951172,163022400,56.02734651070181,50.29565958120706,11.189101195725343
2020-08-27,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,123.6905288696289,155552400,56.568511781906636,46.703112468263704,10.38987968174496
2020-08-28,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,123.49016571044922,187630000,57.515356079468965,54.296127519308556,9.647745418763176
2020-08-31,127.58000183105467,131.0,126.0,129.0399932861328,127.67798614501952,225702700,58.68134550419158,59.53029010009948,8.958620745994377
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.7637176513672,151948100,58.3054354347626,55.27812652152095,16.783702863616135
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.01307678222656,200119000,55.88598530356479,51.329688912840886,31.171952617255084
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341795,119.60411834716795,257599600,52.20427578765732,47.66328256192368,51.99029270024638
2020-09-04,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,119.68326568603516,332607200,48.7855455228861,44.258762378929134,48.27670036451448
2020-09-08,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,111.6291961669922,231366600,45.579940309556136,41.45712784514033,44.82836462419202
2020-09-09,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,116.0816879272461,176940500,43.127029270290464,38.495904427630315,48.24486008016393
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376952,112.29212188720705,182274400,41.288531674697616,35.74619696851386,50.793831596816
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.8178482055664,180860300,39.40978872019598,34.87149909315898,47.165700768472
2020-09-14,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,114.1423797607422,140150100,36.97817189388929,39.33491961154104,43.796722142152575
2020-09-15,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,114.32048034667967,184642000,35.03458390020683,36.52528249643097,44.43326480766527
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341795,110.94647216796876,154679000,33.84870614597741,33.91633374668589,49.24484846010432
2020-09-17,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,109.17536163330078,178011000,33.185899846546505,31.493738479065474,52.01016040331756
2020-09-18,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,105.7123031616211,287104900,33.026484604871264,29.244185730560794,55.465203232564505
2020-09-21,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,108.9181137084961,195713800,32.174377839238566,33.558006121955806,51.503403001667046
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,110.6298370361328,183055400,31.76441794070819,31.16100568467325,53.55585683441323
2020-09-23,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,105.98936462402344,150718700,31.65274564730833,28.935219564339448,53.97491376839923
2020-09-24,105.16999816894533,110.25,105.0,108.22000122070312,107.07774353027344,167743300,30.955166403408217,32.12007288644275,50.119562784942154
2020-09-25,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,111.09487915039062,149981400,29.585352166575348,36.732053339136456,46.539594014589134
2020-09-28,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,113.74658966064452,137672400,28.31338180380197,34.10833524348385,43.21533729926135
2020-09-29,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,112.8857879638672,99382200,26.64408025504563,36.3481622622088,40.12852749217126
2020-09-30,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,114.58763122558594,142675200,24.979358722420965,34.85494882529338,37.2622040998733
